s1,s2,subtask_a,subtask_b,subtask_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应注意粪尿造成气溶胶或接触传播,【第七版新冠肺炎诊疗方案发布】第七版新冠肺炎诊疗方案指出：①在粪便及尿中可分离到新冠病毒，#应注意粪尿造成气溶胶或接触传播#；②尸检及病理观察显示：#新冠肺炎患者内脏多器官出现病变#；③确诊病例标准新增血清新冠病毒特异性IgM抗体和IgG抗体检测；④部分儿童病例仅表现为精神弱、呼吸急促,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应注意粪尿造成气溶胶或接触传播,【新冠肺炎诊疗方案第七版 转存！】#应注意粪尿造成气溶胶或接触传播#今天，国家卫生健康委发布《新型冠状病毒肺炎诊疗方案（试行第七版）》：①提醒注意境外输入性病例导致的传播和扩散；②呼吸道飞沫和接触传播是主要传播途径，在相对封闭的环境中长时间暴露于高浓度气溶胶情况下中存在经气溶胶传播 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应注意粪尿造成气溶胶或接触传播,【新冠肺炎诊疗方案第七版 转存！】#应注意粪尿造成气溶胶或接触传播#,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#欧盟办公室首次发现新冠肺炎##印度15名意大利游客确诊# 伦敦书展取消 ?,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,【#印度15名意大利游客确诊#新冠肺炎】当地时间4日，印度官方发布消息，印度累计新冠肺炎确诊人数升至21人。4日有15名在印度旅游的意大利游客被确诊为新冠肺炎病例。目前印度共报告疑似病例438例，其中225人已完成医学观察，189人仍在观察中。（总台记者王建兵） ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,【#印度15名意大利游客确诊感染# 在新德里隔离治疗】3月4日，印度政府称15名意大利游客确诊感染新冠肺炎，这些确诊游客被隔离在新德里。此前1名意大利游客确诊感染，随后其同团游客和司机接受检测并被隔离。目前印度已有25例确诊病例。#聚焦新冠肺炎疫情# @世面 L世面的秒拍视频 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#印度禁止意伊韩日四国公民入境#阿三哥这次做的非常果断和有魄力，但是瑜伽真的不能治新冠肺炎… #印度15名意大利游客确诊# ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#新冠肺炎全球疫情形势 #【欧盟机构发现首例，15名意大利游客在印度确诊……世界疫情持续蔓延】,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,【@世界卫生组织 总干事：我们可以击退#新型冠状病毒# 】该组织数据显示：截至3月4日，中国累计确诊病例为8万零422例，3月3日，中国新增病例119例。中国境外累计确诊病例超过1万3000例，#韩国#确诊病例已超过5300例、意大利和伊朗确诊病例均超过2000例。美国新冠肺炎确诊病例已达108例，累计死亡病例6 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,【印度突然新增15例确诊患者】央视新闻客户端:当地时间3月4日，印度官方发布消息，印度累计新冠肺炎确诊人数升至21人。据官方发布的消息，3月4日有15名在印度旅游的意大利游客确诊为新冠肺炎病例。目前印度报告疑似病例共438例，其中225人已经完成医学观察，189人仍在观察中。 2淮南 ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,截至4日17时，韩国累计确诊超5500例，日本累计确诊超1000例；15名意大利游客在印度确诊。 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,印度新冠肺炎确诊达21例?新增15人为意大利游客据《今日印度》4日消息，15名在印度的意大利游客新冠肺炎检测结果呈阳性。目前印度新冠肺炎确诊病例上升至21例。目前，这批意大利游客正在位于新德里的警察部队设施中被隔离。而前一天（3日），一名来印度观光的旅行团成员被发现，新冠肺炎检测结果呈阳 ?  展开全文c,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#新冠肺炎全球疫情形势 #【欧盟机构发现首例，15名意大利游客在印度确诊……世界疫情持续蔓延】截至3月4日17时，韩国累计确诊超5500例，日本累计确诊超1000例；15名意大利游客在印度确诊。3日，世界卫生组织总干事谭德塞表示，过去24小时境外新增新冠确诊病例是中国的15倍。@央视新闻  ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,印度暴增7倍确诊病例     印度曾在2月3日爆发第3例确诊之后，在接下来一个月的时间里没有任何新增确诊，直到疫情在国外扩散开来之后，印度终于撑不住了。3月3日，有两名国外旅游回国的印度人被确诊，1名意大利人在印度确诊，3月4日，印度再增加15例确诊，这15例都是意大利游客。从一个月前的3人，两 ?  展开全文c,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#意大利决定关闭全国学校及大学#据《今日印度》4日消息，15名在印度的意大利游客新冠肺炎检测结果呈阳性。目前印度的新冠肺炎确诊病例上升至21例。 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,搞大了搞大了！欧洲防卫厅一名高官确诊新冠，前段时间去过意大利，回来后曾与30多名欧盟各机构官员开协调长会，但欧盟官方说开会说法不实。O网页链接同时15名意大利游客在印度确诊新冠，再加上前天浙江多例输入病例，可以想象意大利海平面下冰山有多大。 ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,日韩累计确诊超6500例，15名意大利游客在印度确诊，澳大利亚再现人传人病例……截至4日17时，韩国累计确诊超5500例，日本累计确诊超1000例；15名意大利游客在印度确诊。3日，世界卫生组织总干事谭德塞表示，过去24小时境外新增新冠确诊病例是中国的15倍。韩国确诊病例升至5621例“新天地”教会法人 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,确诊数据多未必可怕，不确诊才可怕呢。【#印度15名意大利游客确诊#新冠肺炎】——但是印度确诊不多；【浙江公布8例输入病例：8名患者在意大利同一餐厅工作】——这么一看意大利确诊也不多；【#深圳新增由英国途经香港输入病例#】——英国也还没确诊多少；日本、意大利都从夏威夷回来然后确诊的 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#新型冠状病毒感染肺炎# 【#印度15名意大利游客确诊新冠肺炎#】,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,#意大利累计确诊新冠肺炎2502例#意大利的确诊病例累积已超二千五，而且还发现有在外游走的，比如 在印度旅游的15名意大利游客确诊新冠肺炎。所以要注意境外游客输入病毒。#印度15名意大利游客确诊# ?,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,印度政府千防万防，还是出现了“漏网之鱼”，刚把疫情最严重的意大利“拉黑”，取消签证。便有15名意大利游客在印度确诊。目前最新数据已升至28例。对于医疗体系落后的印度来说，无疑是个“爆炸性”事件，之前印度确诊人数一直维持在个位数，如今却被意大利游客“点燃”疫情。大家觉得印度能控制住 ?  展开全文c,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,2.印度今天新增病例大幅增加22例，（其中15名是意大利游客）使得确诊总数达到28例 3.临近伊朗的伊拉克确诊总数32例，出现一例死亡 4.最小国家列支敦士登出现确诊病例 5.马来西亚新增16例确诊病例，总数达到50例 6.美国昨天算上钻石公主和撤侨确诊数，总数129例，死亡总数9例。 7.日。,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度15名意大利游客确诊,【#印度15名意大利游客确诊#】世卫组织：韩意伊日四国的疫情是我们现在最关心的问题 。#印度禁止意伊韩日四国公民入境#  LroseRogers的微博视频 ?,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伊朗将暂时释放逾5.4万名囚犯,【应对新冠肺炎疫情，外媒：#伊朗将暂时释放逾5.4万名囚犯#】美国有线电视新闻网（CNN）3日报道称，伊朗ISNA通讯社援引该国司法部门发言人伊斯梅利（Gholamhossein Esmaili）消息，伊朗3日宣布将暂时释放逾5.4万名囚犯，以防止新型冠状病毒进一步传播带来影响。ISNA称，该发言人表示，释放囚犯是在伊 ?  展开全文c,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
延边境外重点疫区来返人员集中隔离14天,#延边境外重点疫区来返人员集中隔离14天 ##印度恶搞#作死男快速用塑料袋套住路人，大叔真无辜，太好玩了 L作死的小仙仙的微博视频 ?,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
幸好姜文试镜程蝶衣没成功,【会发脾气的领导才是好领导？】曾仕强老师：会发脾气的领导才是好领导，为什么？,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新加坡留学生在伦敦街头被暴打,，依旧比上班族过得滋润。#昊磊千凡#” 　　梁朝奇猛然一颤，吓 #新加坡留学生在伦敦街头被暴打# ?,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
网课忘记闭麦有多尴尬,#网课忘记闭麦有多尴尬#主播小a懿性感黑丝 热舞 L美女舞蹈分享博主的微博视频 ?,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
网课忘记闭麦有多尴尬,#网课忘记闭麦有多尴尬#上网课的王俊凯 L可口粽子的微博视频 ?,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
王子健男友力,#阿御让你剧好看# 快来康康wuli朱闪闪同学 @孙佳雨_PaNdA 终于开单了！这集真的有点甜~有#王子健男友力#守护“壁橱公主”的好心情，那阿御就来守护闪闪的好皮肤吧天天发传单也不变黑，阿御的美白效果可好了！#安家# L御泥坊的微博视频 ?,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
特朗普捐工资10万美元抗疫,【@世界卫生组织 总干事：我们可以击退#新型冠状病毒# 】该组织数据显示：截至3月4日，中国累计确诊病例为8万零422例，3月3日，中国新增病例119例。中国境外累计确诊病例超过1万3000例，#韩国#确诊病例已超过5300例、意大利和伊朗确诊病例均超过2000例。美国新冠肺炎确诊病例已达108例，累计死亡病例6 ?  展开全文c,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
特朗普捐工资10万美元抗疫,#美国口罩出现2亿7千万缺口# #美国n95口罩暴涨5倍# #美国疫情# #特朗普捐工资10万美元抗疫# //@孙天宏:#有进出口纠纷国际追账扫描# #国际追账# #进出口# #洽谈进出口贸易# 美国怎么不封城，会怎么样？,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
谈莉娜,今日放送第8??弹！来科普一下 谈莉娜是《一起来看流星雨》中的蒋媛 难道我是最后一个知道的吗 ?,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
谈莉娜,#卓宝#肖战合影被扒#肖战# 素人网友骂肖战(明星)＝职黑+网络暴力。肖战(素人时期)骂谈莉娜(明星)＝素人言论可以被原谅。中国驰名双标，粉丝可以来洗了。 ??? ?,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
守护白衣天使的孩子,#守护白衣天使的孩子#3月5日周四20：00?于小菓邀请你观看小菓TV第一季第一期由知名设计师、艺术家、北理大学客座教授、于小菓创始人于进江为大家带来一场深入灵魂的直播：承担的力量，疫情中的危机与希望！致敬当代白衣女神。我们邀请到马云李连杰太极禅、攻守道明星导师杨德战；吴晓波频道-新匠人 ?  展开全文c,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
守护白衣天使的孩子,【战疫情——青城金谷公司在行动】呼和浩特国际农业博览园开通，“敕勒川农博商城”打响食材保供战#敕勒川农博视界#民以食为天，面对新冠肺炎疫情，@呼和浩特国际农业博览园 内蒙古青城金谷农牧业发展有限公司作为国有企业，为保证全市疫情防控期间生活必需品供应，有效预防和控制市场异常波动，保障全 ?  展开全文c,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
守护白衣天使的孩子,20世纪最伟大的科学家之一（在国内而言没有之一）——屠呦呦！因为她，上百万人保住性命，因为她，疟疾得到根治！,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山东司法厅原党委书记等11人被立案,#山东司法厅原党委书记等11人被立案#大快人心#外国人永久居留管理条例# 坚决反对外国人永久居留管理条例，坚决反对超国民待遇，坚决反对贪官转移资产！ ?,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山东司法厅原党委书记等11人被立案,#山东司法厅原党委书记等11人被立案#占tag抱歉。但是还是想告诉大家多多关注下这个#外国人永久居留管理条例# 坚决反对#外国人永久居留管理条例# 变相承认双重国籍，允许境内外转移资产，严重损害国家人民的安全和利益……请大家多多关注下这个条例 ?,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
